peak,gene_transcript,pval,odds,FDR,padj.Bonferroni,FDR.BY,percent_open_state1,percent_open_state2
chr10:116286041-116286957,ABLIM1_9609,3.13544026692244e-05,1.97782579095365,0.000914680126820723,0.568016358755669,0.00949602071587487,2.7592768791627,1.41426045963465
chr10:116444074-116444372,ABLIM1_9614,0.000344644256825494,0.61579205766996,0.00551065786112149,1,0.0572105151001765,2.1883920076118,3.5061873895109
chr10:116444624-116444991,ABLIM1_9614,0.000344644256825494,0.61579205766996,0.00551065786112149,1,0.0572105151001765,2.1883920076118,3.5061873895109
chr10:11652903-11654243,USP6NL_7437,0.405536646608443,0.981006808795347,0.484672467962386,1,1,12.2264509990485,12.4337065409546
chr10:116581197-116582644,FAM160B1_9616,0.348326242485202,0.969516330981601,0.454042179368393,1,1,11.1798287345385,11.4908662345315
chr10:116697746-116698501,TRUB1_9620,0.0760604727475431,1.17810343259328,0.202096386029014,1,1,4.99524262607041,4.27224513847967
chr10:116852281-116854156,ATRNL1_9621,0.167023972928418,0.939517746105719,0.314738569038853,1,1,15.7706945765937,16.6175604007071
chr10:11783973-11785147,ECHDC3_7438,0.272705948164897,0.946822375640867,0.401088255720972,1,1,7.87345385347288,8.27931644077784
chr10:118031986-118034438,GFRA1_9628,0.206401735093925,1.09616843370906,0.349815121429651,1,1,5.30447193149382,4.86152032999411
chr10:118429433-118430007,C10orf82_9644,0.125392083334703,2.22309264385594,0.268669779029152,1,1,0.261655566127498,0.117855038302887
chr10:118467938-118468138,HSPA12A_9647,0.446696499078705,0,0.502661697283505,1,1,0,0.0294637595757219
chr10:118501496-118502966,HSPA12A_9648,2.69315038947535e-05,0.761307307199277,0.00082414041310364,0.487891124557355,0.00855605605297658,12.1788772597526,15.4095462581025
chr10:118608490-118609647,ENO4_9649,0.375175962183156,1.03114260434355,0.469198131925544,1,1,8.18268315889629,7.9552150854449
chr10:11865146-11866019,PROSER2_7441,0.487194691719548,1.01742259090446,0.521601503173059,1,1,2.30732635585157,2.26870948733058
chr10:11873176-11874278,PROSER2_7442,0.00674805232460848,0.716447747328117,0.0443891488426315,1,0.460839002192839,2.68791627021884,3.71243370654095
chr10:118763808-118765280,KIAA1598_9653,8.60076069457278e-05,0.766317668281572,0.00197479570016325,1,0.0205019222879064,10.918173168411,13.7890394814378
chr10:118999229-119001568,SLC18A2_9660,0.00269386910019637,1.35281482138116,0.0241829506435169,1,0.251062413567476,5.73263558515699,4.30170889805539
chr10:119134138-119135636,PDZD8_9661,0.317910666142253,0.963877178183488,0.433190645192407,1,1,11.3225499524263,11.6971125515616
chr10:119302740-119303457,EMX2_9663,0.0540895595208321,2.29237674218326,0.164355327118315,1,1,0.404376784015224,0.176782557454331
chr10:119805465-119806974,RAB11FIP2_9664,0.384359866297227,0.975536401972046,0.474887417051578,1,1,10.4900095147479,10.7248084855628
chr10:120101280-120102229,FAM204A_9666,0.422405393781934,0.970073695789422,0.493092088005252,1,1,3.80589914367269,3.91868002357101
chr10:120353923-120354311,PRLHR_9669,0.0445721929882108,0.811660578118424,0.14584002028052,1,1,3.5442435775452,4.33117265763111
chr10:120354654-120356311,PRLHR_9669,0.0445721929882108,0.811660578118424,0.14584002028052,1,1,3.5442435775452,4.33117265763111
chr10:120513648-120515164,CACUL1_9671,0.370581033755919,1.02660635085508,0.466456725082028,1,1,11.9410085632731,11.6676487919859
chr10:120788342-120790399,NANOS1_9673,0.147902545174242,0.941340639667315,0.294634100327311,1,1,20.7897240723121,21.8031820860342
chr10:120839504-120841018,EIF3A_9675,0.0384134302099226,1.1374198538033,0.134524976161407,1,1,12.6070409134158,11.2551561579258
chr10:12084434-12085538,UPF2_7445,0.000103317953467177,1.26329738493682,0.00224425425061316,1,0.023299385468872,18.0542340627973,14.8497348261638
chr10:120863287-120864275,FAM45A_9677,0.378503820070999,1.03079829838796,0.470687479709379,1,1,7.9686013320647,7.74896876841485
chr10:120924651-120925704,SFXN4_9680,0.227808681293635,0.936738673394243,0.370099728303783,1,1,8.15889628924834,8.66234531526223
chr10:120937644-120938678,PRDX3_9684,0.187365562565997,1.09013216848093,0.332124709534794,1,1,6.99333967649857,6.45256334708309
chr10:120965810-120967672,GRK5_9686,0.447708005433953,0.986377607452358,0.502661697283505,1,1,8.99143672692674,9.10430170889805
chr10:12110531-12111247,DHTKD1_7447,0.00559741891601324,1.17004822691936,0.0391433056558753,1,0.406377738508435,18.3872502378687,16.1461402474956
chr10:121301864-121303213,RGS10_9690,0.0279362498899357,1.54681220267649,0.110912360948077,1,1,1.45099904852521,0.9428403064231
chr10:121355312-121356955,TIAL1_9693,0.32875800935367,0.970249137523512,0.441136219350498,1,1,15.3663177925785,15.7631113730112
chr10:121410362-121412243,BAG3_9696,0.0448644907156474,0.87199962521396,0.14649695634547,1,1,8.84871550903901,10.0176782557454
chr10:121484952-121486042,INPP5F_9698,0.0196224605400004,0.879082542227883,0.0884055880026856,1,0.917808609213549,15.9609895337774,17.7666470241603
chr10:121577806-121578764,INPP5F_9701,0.504347754562989,1.01241754624365,0.529399457663217,1,1,1.99809705042816,1.97407189157336
chr10:121631603-121633180,MCMBP_9702,0.0180252468178938,0.859128390174319,0.0833433789359824,1,0.865253797147621,11.1084681255947,12.6988803771361
chr10:121651732-121652542,SEC23IP_9704,0.155589669189749,1.09345814680914,0.302625577142524,1,1,8.44433872502379,7.77843252799057
chr10:12171057-12172019,SEC61A2_7451,0.427085891692662,0.985971929973676,0.49511025877675,1,1,14.4386298763083,14.614024749558
chr10:122215816-122216922,PPAPDC1A_9708,0.162669923153068,1.11557442570197,0.310497137060476,1,1,5.32825880114177,4.80259281084266
chr10:12237374-12238546,NUDT5_7461,0.159780756311452,1.08263728272795,0.307476968487175,1,1,10.442435775452,9.72304065998821
chr10:122610413-122611238,WDR11_9715,0.283840125615104,0.945940860600239,0.410575512267903,1,1,6.82683158896289,7.18915733647614
chr10:123357309-123358434,FGFR2_9723,0.261502918752767,0.925973940837218,0.393197763162422,1,1,4.35299714557564,4.68473777253978
chr10:123686730-123688329,ATE1_9733,0.211267731075262,0.940068719080426,0.354677621736581,1,1,10.6803044719315,11.2846199175015
chr10:123733901-123735152,NSMCE4A_9741,0.263257600401276,0.94567702568573,0.394297922830593,1,1,8.2302568981922,8.66234531526223
chr10:123747990-123748255,TACC2_9744,0.693887769596919,0.807307096813527,0.693887769596919,1,1,0.0237868696479543,0.0294637595757219
chr10:123872064-123873471,TACC2_9752,0.274306761263034,0.942196024680261,0.402204491874368,1,1,6.49381541389153,6.86505598114319
chr10:12390730-12391918,CAMK1D_7472,0.0181541469294626,1.26829673363887,0.0836822699364324,1,0.86877209372621,5.13796384395814,4.09546258102534
chr10:123922395-123922762,TACC2_9754,0.00232411294878238,1.24025150845068,0.0216599454463213,1,0.224869093174581,11.6793529971456,9.63464938126105
chr10:123922995-123924238,TACC2_9754,0.00232411294878238,1.24025150845068,0.0216599454463213,1,0.224869093174581,11.6793529971456,9.63464938126105
chr10:123996123-123997240,TACC2_9762,0.000221484956015848,2.53174320270517,0.00394923372360542,1,0.0410001312497511,1.33206470028544,0.530347672362994
chr10:124133829-124135091,PLEKHA1_9765,0.0688832982646833,0.910353119700282,0.189787040088847,1,1,15.9372026641294,17.2362993517973
chr10:124145607-124145902,PLEKHA1_9769,0.0476170643641195,0.230329857239946,0.152408257600775,1,1,0.0475737392959087,0.206246317030053
chr10:124220791-124221966,HTRA1_9773,0.175723790689104,1.14899687911038,0.320357534471908,1,1,3.06850618458611,2.68120212139069
chr10:124638514-124639822,FAM24B_9786,0.0589351942156757,0.837959935618225,0.173421651858189,1,1,4.28163653663178,5.06776664702416
chr10:124713387-124714180,C10orf88_9790,0.0003507920849593,1.45820086821948,0.0055977019220115,1,0.0581141886152866,5.61370123691722,3.91868002357101
chr10:124739425-124740419,PSTK_9791,0.444391174066259,0.985734731411199,0.502661697283505,1,1,9.01522359657469,9.13376546847378
chr10:124767378-124768821,IKZF5_9794,0.0293609655156774,0.867319285430945,0.113849154812074,1,1,10.2521408182683,11.6381850324101
chr10:124787243-124787680,ACADSB_9797,0.353158275564392,1.24865488515732,0.45622592071343,1,1,0.404376784015224,0.324101355332941
chr10:124895258-124895623,HMX3_9798,0.00353671168831705,0,0.0291364570011604,1,0.302488696493179,0,0.206246317030053
chr10:124913479-124914656,BUB3_9800,0.48644068542523,0.995405091072119,0.521564427692966,1,1,13.0589914367269,13.1113730111962
chr10:125851777-125853007,CHST15_9808,0.531656219188747,1.03815520603846,0.545507706548671,1,1,0.428163653663178,0.412492634060106
chr10:126106738-126107967,OAT_9810,0.113630178298807,0.910279940395833,0.253743174250323,1,1,9.96669838249286,10.8426635238656
chr10:126138477-126139050,NKX1-2_9812,0.179866313344342,1.75139530059529,0.324547622763555,1,1,0.309229305423406,0.176782557454331
chr10:126150031-126150930,LHPP_9814,0.0650866146517113,1.17359266828496,0.184375538496178,1,1,5.82778306374881,5.00883912787272
chr10:126432154-126433532,FAM53B_9818,0.0594319451135935,0.860491167831726,0.174472389835984,1,1,6.0418648905804,6.95344725987036
chr10:126479883-126481066,METTL10_9820,0.0488968902116753,0.851053823375341,0.155242913262305,1,1,5.85156993339677,6.80612846199175
chr10:126489993-126490968,FAM175B_9821,0.0393796291518109,1.25445120006403,0.136457796808379,1,1,3.99619410085633,3.21154979375368
