peak,gene_transcript,pval,odds,FDR,padj.Bonferroni,FDR.BY,percent_open_state1,percent_open_state2
chr10:103589236-103589722,KCNIP2_9352,0.000132575845560038,0.68561756440715,0.000880241386032286,1,0.00913799878857798,10.421884030052,14.508276533593
chr10:103590072-103591228,KCNIP2_9352,0.000132575845560038,0.68561756440715,0.000880241386032286,1,0.00913799878857798,10.421884030052,14.508276533593
chr10:103599506-103599814,KCNIP2_9353,0.000101289467075039,0.401807951617152,0.000708908809764457,1,0.00735935386319391,1.19437487959931,2.92112950340798
chr10:103602811-103603769,KCNIP2_9354,1.00588253929158e-06,0.439380701748166,1.59899115508458e-05,0.0182125092564134,0.00016599514031,2.56212675785013,5.6475170399221
chr10:103761444-103761644,C10orf76_9361,0.418219090092144,0.395540272500682,0.475167849222413,1,1,0.0385282219225583,0.0973709834469328
chr10:103815251-103816234,C10orf76_9362,0.000800373078143101,0.701039834350472,0.00388617724667712,1,0.0403433461955313,8.70737815449817,11.9766309639727
chr10:103824664-103825846,HPS6_9364,9.27128188477743e-07,0.606727187639888,1.50453497686653e-05,0.016786582980578,0.000156189415927727,9.40088614910422,14.6056475170399
chr10:103874328-103875002,LDB1_9365,0.480069713120868,1.02475450047296,0.519896059917844,1,1,4.58485840878443,4.47906523855891
chr10:103879785-103880695,LDB1_9366,5.29019778305652e-05,0.632632444694279,0.000420150309674518,0.957843210600213,0.00436168201330809,7.32036216528607,11.1002921129503
chr10:103892247-103893928,PPRC1_9367,0.00361655273815225,0.762107411957806,0.0130026417547626,1,0.134983569835214,11.7703717973416,14.8977604673807
chr10:103911264-103912582,NOLC1_9370,2.52974272254617e-12,0.478682491850307,2.8273778848408e-10,4.5803521734421e-08,2.93516938609153e-09,7.84049316124061,15.0925024342746
chr10:103985583-103986234,ELOVL3_9377,0.0342531071395657,0.764788085010124,0.0773782604951935,1,0.803282442620137,5.22057407050665,6.71859785783836
chr10:103991106-103991414,PITX3_9378,0.0413589882709176,0.50819981108664,0.0892125988953174,1,0.926137572678731,0.597187439799653,1.16845180136319
chr10:104001153-104001607,PITX3_9379,1.63721013367139e-09,0.31968248089161,7.26552124516034e-08,2.96433266802542e-05,7.54251338214488e-07,1.67597765363129,5.06329113924051
chr10:104004836-104005608,GBF1_9380,0.0138063716905616,0.804450429808512,0.0381529557126539,1,0.396075063744064,12.9262184550183,15.5793573515093
chr10:104153686-104154948,NFKB2_9381,3.19279252171173e-11,0.487150274584017,2.55790714150941e-09,5.78087013981126e-07,2.65542528803009e-08,7.35889038720863,14.0214216163583
chr10:104155239-104155817,NFKB2_9384,2.27150349967924e-06,0.443286891037644,3.14192837014456e-05,0.0411278423651923,0.000326171185492597,2.44654209208245,5.3554040895813
chr10:104178442-104179054,PSD_9386,0.00452001096095235,0.602471210082912,0.0155175044480476,1,0.161090967884589,2.50433442496629,4.08958130477118
chr10:104180419-104181395,FBXL15_9392,0.00128208137636932,0.710741811948483,0.00571335599324215,1,0.0593117308199896,8.66884993257561,11.7818889970789
chr10:104192017-104192695,CUEDC2_9394,0.0006803409996109,0.621466362810389,0.00341509679483087,1,0.0354529460546137,4.41148141013292,6.91333982473223
chr10:104210020-104211444,C10orf95_9395,0.0006608971512204,0.703079724848574,0.00333413313457692,1,0.0346124427096684,9.24677326141399,12.6582278481013
chr10:104220695-104221640,TMEM180_9396,0.444017590474713,0.964249137528871,0.494426967597488,1,1,3.94914274706222,4.08958130477118
chr10:104261693-104262849,ACTR1A_9399,0.000293822134488445,0.735667194268333,0.00169749316115118,1,0.0176220871869457,15.6617222115199,20.1557935735151
chr10:104263417-104263856,SUFU_9403,0.224152628212968,1.10990291532892,0.313960181467273,1,1,8.57252937776922,7.78967867575463
chr10:104403172-104404298,TRIM8_9406,3.66676717150976e-07,0.635871523153818,7.00851890808234e-06,0.00663904864073557,7.27571303826803e-05,13.5426700057792,19.7663096397274
chr10:104404570-104405573,TRIM8_9406,3.66676717150976e-07,0.635871523153818,7.00851890808234e-06,0.00663904864073557,7.27571303826803e-05,13.5426700057792,19.7663096397274
chr10:104473418-104474944,ARL3_9408,1.7339198426262e-05,0.68655919217382,0.000166725186779554,0.313943526705901,0.00173081450042287,14.3902908880755,19.6689386562804
chr10:104503315-104503902,WBP1L_9415,0.266476474682882,1.07865132225463,0.354636019890353,1,1,11.250240801387,10.5160662122687
chr10:104536024-104536224,WBP1L_9416,0.696926216224173,Inf,0.701459006668234,1,1,0.0385282219225583,0
chr10:104613777-104614527,C10orf32_9418,0.00917809862265223,0.727348265268802,0.0274312733017071,1,0.28477068469825,6.01040261991909,8.08179162609542
chr10:104628968-104630006,AS3MT_9420,0.471910932021075,0.955492974900622,0.51329960315564,1,1,1.67597765363129,1.75267770204479
chr10:104677295-104678634,CNNM2_9421,3.17262643312221e-12,0.561484465672582,3.45242318815069e-10,5.74435741981107e-08,3.58404403741843e-09,15.9892120978617,25.3164556962025
chr10:104912937-104913708,NT5C2_9426,0.153715165949437,1.88582206555555,0.238621860652355,1,1,0.732036216528607,0.389483933787731
chr10:104951952-104953287,NT5C2_9428,2.60489085986703e-07,0.581556543908831,5.28746120053278e-06,0.00471641539087524,5.48904139385118e-05,8.53400115584666,13.8266796494645
chr10:105036626-105037994,INA_9431,2.77616041012877e-08,0.570769005782371,8.01677199135432e-07,0.000502651603857916,8.32240495706648e-06,9.40088614910422,15.3846153846154
chr10:105110172-105111253,PCGF6_9432,0.000879738278454101,0.593773419461923,0.00421055809402325,1,0.0437108222505348,3.37121941822385,5.55014605647517
chr10:105127507-105128717,TAF5_9434,1.80663496907923e-15,0.423227642974419,5.19221154764264e-13,3.27109327501486e-11,5.39016042477452e-12,6.89655172413793,14.8977604673807
chr10:105155788-105156666,USMG5_9436,0.00110687461309474,0.71617990723955,0.00507497385279651,1,0.0526845313737821,9.47794259294934,12.7555988315482
chr10:105211652-105212354,CALHM2_9442,0.498953414172771,1.03298424424138,0.530521551753077,1,1,2.3116933153535,2.23953261927946
chr10:105218680-105218925,CALHM1_9445,0.547607722263664,1.58353336403943,0.565267921629942,1,1,0.154112887690233,0.0973709834469328
chr10:105253118-105254627,NEURL_9447,0.013465747296845,0.742245536371932,0.0374632483953098,1,0.388915045219176,6.12598728568677,8.08179162609542
chr10:105314441-105315267,NEURL_9448,9.66401745456073e-06,0.650487703711693,0.000102806521758094,0.174976700032277,0.00106725937474715,10.7879021383163,15.6767283349562
chr10:105317215-105317571,NEURL_9450,0.353497338760481,1.0944333014482,0.428179208964227,1,1,3.71797341552687,3.40798442064265
chr10:105318144-105318375,NEURL_9450,0.353497338760481,1.0944333014482,0.428179208964227,1,1,3.71797341552687,3.40798442064265
chr10:105421118-105421640,SH3PXD2A_9451,0.122082214281211,0.651567982876616,0.201846458933029,1,1,0.828356771335003,1.26582278481013
chr10:105437650-105438449,SH3PXD2A_9452,0.195801201829132,0.878853681864785,0.284821769126558,1,1,5.77923328838374,6.5238558909445
chr10:105452708-105453545,SH3PXD2A_9453,0.43683560234754,1.09622036620549,0.488729724331895,1,1,1.59892120978617,1.46056475170399
chr10:105560456-105561030,SH3PXD2A_9454,0.0158124787637325,2.63199444868903,0.0423193780101892,1,0.439327701613314,1.27143132344442,0.486854917234664
chr10:105614165-105615757,SH3PXD2A_9455,0.321631839593553,0.93185724307176,0.403594572574736,1,1,6.47274128298979,6.91333982473223
chr10:105677480-105678602,OBFC1_9457,0.368353752481224,1.0353603695357,0.440568513778822,1,1,17.9348873049509,17.429406037001
chr10:105726489-105727846,SLK_9459,0.013312571160275,0.755151380792781,0.037094092555854,1,0.385082749138497,7.06992872278944,9.15287244401168
chr10:105881282-105882063,SFR1_9465,0.127937383453169,0.891341547790574,0.209102208413349,1,1,13.4078212290503,14.8003894839338
chr10:105991740-105992559,WDR96_9470,0.0153220292165438,0.785452916073974,0.0412853795626075,1,0.428593513569756,9.57426314775573,11.8792599805258
chr10:106012955-106013574,GSTO1_9475,0.462261717600707,0.978500681555172,0.506641081045908,1,1,6.01040261991909,6.13437195715677
chr10:106014163-106015719,GSTO1_9475,0.462261717600707,0.978500681555172,0.506641081045908,1,1,6.01040261991909,6.13437195715677
chr10:106028030-106029148,GSTO2_9480,0.0619087212237736,0.863132384969624,0.121456203974173,1,1,14.7948372182624,16.7478091528724
chr10:106034371-106035445,GSTO2_9482,0.0950124169025483,1.24153503431664,0.167572065111781,1,1,5.85628973222886,4.77117818889971
chr10:106087880-106088202,ITPRIP_9485,0.000594154247267436,0.245200091040625,0.00304493540929075,1,0.031610211156757,0.288961664419187,1.16845180136319
chr10:106088976-106089423,ITPRIP_9485,0.000594154247267436,0.245200091040625,0.00304493540929075,1,0.031610211156757,0.288961664419187,1.16845180136319
chr10:106097587-106098792,ITPRIP_9488,0.431133698500575,1.04917975367484,0.485092390321366,1,1,4.18031207859757,3.99221032132425
chr10:106113071-106113730,CCDC147_9489,0.356170892633581,0.944841352930906,0.430728749608122,1,1,6.7424388364477,7.1080817916261
chr10:106401156-106401533,SORCS3_9492,0.0164827942725142,6.56313159257035,0.0436950912295963,1,0.453609313375558,0.635715661722212,0.0973709834469328
chr10:108923694-108924851,SORCS1_9497,0.0121549329885072,1.70460303460365,0.0344570560028045,1,0.357707034692915,3.27489886341745,1.94741966893866
chr10:1094327-1095577,IDI1_7276,8.94686705749512e-10,0.618505796663461,4.28550198261922e-08,1.61991974943007e-05,4.44888328895122e-07,19.5723367366596,28.2375851996105
chr10:1101907-1103065,WDR37_7280,0.00161373490114543,0.715709397683527,0.00686358565190021,1,0.0712525431859947,8.64958582161433,11.6845180136319
chr10:11059361-11060757,CELF2_7423,0.361967054655752,0.951883766874272,0.435301324388847,1,1,8.28356771335003,8.66601752677702
chr10:111682779-111683537,XPNPEP1_9500,0.000286044624529141,0.708124934342881,0.00166243069230874,1,0.0172580952150947,11.4814101329224,15.4819863680623
chr10:111765619-111765896,ADD3_9508,0.126361756331568,0.689142113604027,0.207156852266212,1,1,1.07879021383163,1.55793573515093
chr10:111767021-111768436,ADD3_9509,0.0137246458359642,0.821886871893799,0.0379850867480845,1,0.394332375409685,17.0102099788095,19.9610516066212
chr10:111967136-111967630,MXI1_9511,0.491500229082812,1.01959074358227,0.526293875910662,1,1,4.66191485262955,4.57643622200584
chr10:111969326-111970006,MXI1_9513,0.0333251154664291,0.834099849646145,0.075693479824589,1,0.785792326873138,13.25370834136,15.4819863680623
chr10:111970470-111971269,MXI1_9513,0.0333251154664291,0.834099849646145,0.075693479824589,1,0.785792326873138,13.25370834136,15.4819863680623
chr10:111985469-111987387,MXI1_9514,0.114534210863681,0.90006564500981,0.192656672417113,1,1,19.2448468503179,20.9347614410906
chr10:112064147-112065209,SMNDC1_9518,0.412350438805443,1.03162596581199,0.471786227172913,1,1,11.2117125794645,10.9055501460565
chr10:11206699-11208376,CELF2_7427,0.0810523304379504,0.839110105341255,0.148595939136242,1,1,7.87902138316317,9.25024342745862
chr10:112257051-112258433,DUSP5_9520,2.64205002530921e-06,0.661278198656913,3.55929745225064e-05,0.0478369577582486,0.000369499279663068,14.0820651126951,19.8636806231743
chr10:112326838-112328191,SMC3_9521,0.00590342779469083,0.784489945796043,0.0192278222073524,1,0.199608674195347,13.4656135619341,16.5530671859786
chr10:112402902-112404351,RBM20_9522,0.304269543941555,1.15666565531386,0.388074412694125,1,1,2.5813908688114,2.23953261927946
chr10:112631186-112632788,PDCD4_9523,0.185608437907306,1.08601335206362,0.27471808851056,1,1,19.5723367366596,18.3057448880234
chr10:112678241-112679837,BBIP1_9526,0.0540724691311283,0.886136477344732,0.109585418187621,1,1,29.6474667694086,32.2297955209348
chr10:112835897-112837282,ADRA2A_9535,0.0518929367159366,1.39409978854954,0.106058642304859,1,1,4.02619919090734,2.92112950340798
chr10:113943026-113943965,GPAM_9536,0.0359564018197185,1.28506474484467,0.0802250907391032,1,0.83283607612673,8.11019071469852,6.42648490749757
chr10:114206365-114207411,ZDHHC6_9546,0.112433005744046,1.20095813125167,0.190235679095571,1,1,6.93507994606049,5.84225900681597
chr10:114709639-114710191,TCF7L2_9550,0.244383340666742,0.924907881987506,0.333218221711878,1,1,11.2695049123483,12.0740019474197
chr10:115310172-115310509,HABP2_9566,0.0312185844644024,2.3899443211116,0.0720790700397218,1,0.7482702644484,1.15584665767675,0.486854917234664
chr10:115312313-115312875,HABP2_9567,0.000768166536552925,2.24242363211392,0.00376848651291394,1,0.0391215702149649,3.21710653053362,1.46056475170399
chr10:115438737-115440900,CASP7_9574,0.00216577183281329,0.760582074620869,0.00865066507939938,1,0.0898046470778481,13.3500288961664,16.8451801363194
chr10:115468948-115469560,CASP7_9580,0.0135833123531793,0.605433970666099,0.0377356059179719,1,0.391742454554432,1.8493546522828,3.01850048685492
chr10:115524410-115524631,PLEKHS1_9583,0.0664586121816537,Inf,0.127698146255017,1,1,0.288961664419187,0
chr10:115530189-115530590,PLEKHS1_9584,0.0526272385369172,0.443287898369975,0.107196397901836,1,1,0.346753997303024,0.778967867575463
chr10:115613606-115615424,DCLRE1A_9587,4.37896928891646e-06,0.618252654248375,5.36438551726126e-05,0.0792856179451214,0.000556889838810654,8.82296282026585,13.5345666991237
chr10:115802699-115804536,ADRB1_9591,0.428781785416452,0.980218894644441,0.483226877054045,1,1,16.5671354267001,16.8451801363194
chr10:115933630-115934696,C10orf118_9594,0.00469675543765886,0.79619660966074,0.0159938788704629,1,0.166036326014774,17.2413793103448,20.7400194741967
chr10:115998912-115999864,VWA2_9602,0.0158521198190247,0.702096956275233,0.0423956397995955,1,0.440119393699448,3.89135041417839,5.45277507302824
chr10:11615470-11615874,USP6NL_7435,0.435846320468917,1.98012888702202,0.487848261523876,1,1,0.192641109612791,0.0973709834469328
chr10:116163799-116164783,AFAP1L2_9604,0.0026557268838736,2.3858710824315,0.0101594318528239,1,0.105467519974504,2.29242920439222,0.973709834469328
chr10:116246815-116247600,ABLIM1_9608,0.168539896137793,1.35218759830986,0.255533692804461,1,1,1.96493931805047,1.46056475170399
chr10:116286041-116286957,ABLIM1_9609,0.303994352835491,1.11276364951492,0.387805379584259,1,1,4.31516085532653,3.89483933787731
chr10:116444074-116444372,ABLIM1_9614,0.490130006893873,0.988504789487796,0.525397805721202,1,1,6.16451550760932,6.2317429406037
chr10:116444624-116444991,ABLIM1_9614,0.490130006893873,0.988504789487796,0.525397805721202,1,1,6.16451550760932,6.2317429406037
chr10:11652903-11654243,USP6NL_7437,0.0259793077470571,0.831906418052182,0.0626506854113234,1,0.650391922575718,14.6792525524947,17.1372930866602
chr10:116581197-116582644,FAM160B1_9616,0.0364129551093132,0.833123221817104,0.080994221770175,1,0.840820611439108,12.3868233481025,14.508276533593
chr10:116697746-116698501,TRUB1_9620,0.316280800674151,0.926196855119113,0.399259581468743,1,1,5.79849739934502,6.2317429406037
chr10:116852281-116854156,ATRNL1_9621,0.509923350596078,1.00225339443088,0.536847846201885,1,1,18.3394336351377,18.3057448880234
chr10:11783973-11785147,ECHDC3_7438,0.1771249978912,0.891018364376803,0.26508722200513,1,1,8.5917934887305,9.54235637779942
chr10:118031986-118034438,GFRA1_9628,4.70114710709867e-05,2.60498962002746,0.000380675176749233,0.851189695211286,0.0039518811080403,3.71797341552687,1.46056475170399
chr10:118429433-118430007,C10orf82_9644,0.530591853265532,0.95599285256984,0.551233422953048,1,1,0.558659217877095,0.584225900681597
chr10:118467938-118468138,HSPA12A_9647,0.696926216224173,Inf,0.701459006668234,1,1,0.0385282219225583,0
chr10:118501496-118502966,HSPA12A_9648,0.00371995317781519,0.77182586708204,0.0132978227517319,1,0.138047915179023,13.1959160084762,16.4556962025316
chr10:118608490-118609647,ENO4_9649,9.62489205011094e-07,1.83011314770754,1.55181028904104e-05,0.0174268295459309,0.00016109718045954,11.3272972452321,6.5238558909445
chr10:11865146-11866019,PROSER2_7441,0.332271104701007,1.38744148748015,0.412287597431225,1,1,0.67424388364477,0.486854917234664
chr10:11873176-11874278,PROSER2_7442,0.528043446199108,1.05567934156881,0.549468657292015,1,1,0.924677326141398,0.876338851022396
chr10:118763808-118765280,KIAA1598_9653,0.00158603514424051,0.76450960240887,0.00677441668356184,1,0.0703268585526834,15.2764399922944,19.0847127555988
chr10:118999229-119001568,SLC18A2_9660,0.0030226991652119,1.83040091852452,0.0112796766457804,1,0.117097052195308,3.85282219225583,2.14216163583252
chr10:119134138-119135636,PDZD8_9661,0.00477586626237496,0.78358698956536,0.0162266531331509,1,0.168452811951708,14.2747062223078,17.5267770204479
chr10:119302740-119303457,EMX2_9663,0.0163266198355663,4.17984486446432,0.0433636172425941,1,0.450168201721715,0.809092660373724,0.194741966893866
chr10:119805465-119806974,RAB11FIP2_9664,0.0411203680634076,0.847955311090156,0.0889410326312337,1,0.92331837759021,14.8333654401849,17.0399221032132
chr10:120101280-120102229,FAM204A_9666,0.0311904601077179,0.775108919042894,0.072060031990601,1,0.748072625854529,6.14525139664804,7.78967867575463
chr10:120353923-120354311,PRLHR_9669,0.480852034556999,0.988202057568186,0.520432000579175,1,1,8.57252937776922,8.66601752677702
chr10:120354654-120356311,PRLHR_9669,0.480852034556999,0.988202057568186,0.520432000579175,1,1,8.57252937776922,8.66601752677702
chr10:120513648-120515164,CACUL1_9671,0.018265434811509,0.822962158119374,0.0473666517755918,1,0.491724671678272,15.1415912155654,17.8188899707887
chr10:120788342-120790399,NANOS1_9673,0.453555813500149,1.01249593301697,0.500736680441079,1,1,26.2377191292622,25.9980525803311
chr10:120839504-120841018,EIF3A_9675,0.352535728359939,0.961673700155985,0.427439610356973,1,1,15.5461375457523,16.0662122687439
chr10:12084434-12085538,UPF2_7445,0.177748475109895,1.08784957389434,0.265800618627333,1,1,20.1117318435754,18.792599805258
chr10:120863287-120864275,FAM45A_9677,0.0113383130433722,1.29045584941354,0.0325291548032479,1,0.337693025915782,12.695049123483,10.126582278481
chr10:120924651-120925704,SFXN4_9680,0.00140243555867549,0.716752332801811,0.00612457747838361,1,0.0635807205456352,9.03486804083991,12.1713729308666
chr10:120937644-120938678,PRDX3_9684,0.0794074538499061,0.853078218452989,0.146284977411104,1,1,10.0558659217877,11.587147030185
chr10:120965810-120967672,GRK5_9686,7.66712497255896e-06,0.658292298428034,8.48020554387004e-05,0.138820964753153,0.000880350653995884,11.9822770179156,17.1372930866602
chr10:12110531-12111247,DHTKD1_7447,0.194469429640121,1.08370380559736,0.283316985280337,1,1,19.1292621845502,17.9162609542356
chr10:121301864-121303213,RGS10_9690,0.383651313678249,1.17118399183014,0.452268421476553,1,1,1.25216721248314,1.07108081791626
chr10:121355312-121356955,TIAL1_9693,0.184627964833696,1.08253553875147,0.273669580947924,1,1,21.7684453862454,20.4479065238559
chr10:121410362-121412243,BAG3_9696,4.16016929338651e-06,0.620522153702389,5.14881453286856e-05,0.0753240252260562,0.000534510893381692,9.05413215180119,13.8266796494645
chr10:121484952-121486042,INPP5F_9698,0.234940387294569,0.939543030184936,0.324544193868086,1,1,21.5180119437488,22.5900681596884
chr10:121577806-121578764,INPP5F_9701,0.514232974557211,0.993923683734515,0.538590683335754,1,1,3.87208630321711,3.89483933787731
chr10:121631603-121633180,MCMBP_9702,0.00319212589765623,0.781730801780913,0.0117784046266484,1,0.122274468023873,15.8158350992102,19.3768257059396
chr10:121651732-121652542,SEC23IP_9704,0.0467377047231215,1.21400108844184,0.097864332336861,1,1,11.6933153534964,9.83446932814021
chr10:12171057-12172019,SEC61A2_7451,0.0351823162810287,0.847414194501758,0.0789161321338338,1,0.819247460164049,16.220381429397,18.5978578383642
chr10:122215816-122216922,PPAPDC1A_9708,0.108945216852468,1.44696079038867,0.185775296320473,1,1,2.09978809477943,1.46056475170399
chr10:12237374-12238546,NUDT5_7461,0.0569934538682717,1.20233845164104,0.114015700272685,1,1,11.4814101329224,9.73709834469328
chr10:122610413-122611238,WDR11_9715,0.087747569915884,1.18329804434613,0.157652393015588,1,1,10.0943941437103,8.66601752677702
chr10:123357309-123358434,FGFR2_9723,0.0197264802542241,0.785520690877809,0.0503053030257721,1,0.522231521265568,8.61105759969177,10.7108081791626
chr10:123686730-123688329,ATE1_9733,0.0988514970757724,0.883414209246671,0.17239503044249,1,1,14.9104218840301,16.5530671859786
chr10:123733901-123735152,NSMCE4A_9741,0.0640438637105314,0.850535861064987,0.124616235526833,1,1,11.4043536890773,13.1450827653359
chr10:123747990-123748255,TACC2_9744,2.56933275531788e-06,0.0588753649766192,3.47945690858531e-05,0.0465203388677856,0.000361210839663878,0.0577923328838374,0.973709834469328
chr10:123872064-123873471,TACC2_9752,6.35233405350823e-05,0.671135889218026,0.000484719417741171,1,0.00503198954560015,10.1521864765941,14.4109055501461
chr10:12390730-12391918,CAMK1D_7472,0.321164702457669,1.11212721233605,0.403476773546655,1,1,3.77576574841071,3.40798442064265
chr10:123922395-123922762,TACC2_9754,0.2056758678257,1.09511211654454,0.294804248167521,1,1,13.1766518975149,12.1713729308666
chr10:123922995-123924238,TACC2_9754,0.2056758678257,1.09511211654454,0.294804248167521,1,1,13.1766518975149,12.1713729308666
chr10:123996123-123997240,TACC2_9762,0.0450241867781686,1.79420293291338,0.095145649603819,1,0.987730007489415,1.73376998651512,0.973709834469328
chr10:124133829-124135091,PLEKHA1_9765,1.07480138803176e-06,0.685059533636799,1.68342162038953e-05,0.019460353931703,0.000174760071179172,20.6703910614525,27.555988315482
chr10:124145607-124145902,PLEKHA1_9769,0.00620930439534469,0.224986625328656,0.0199866146365718,1,0.207485881980638,0.154112887690233,0.68159688412853
chr10:124220791-124221966,HTRA1_9773,0.160273515278616,1.22517756981168,0.246488768167385,1,1,4.02619919090734,3.31061343719572
